dataset_id,dataset_name,dataset_category,field_id,field_name,description,field_type,region,universe,delay,coverage,user_permission,permission_level,last_seen,notes,keywords
model16,Fundamental Scores,Model,fscore_bfl_total,fscore_bfl_total,Blended composite M-Score combining the static pentagon surface score and its acceleration into an overarching rating,MATRIX,USA,TOP3000,1,0.3726,,,2026-07-16T15:20:39,possible_direction=unknown,acceleration blended combining composite fscore_bfl_total fundamental into its model model16 overarching pentagon possible_direction rating score scores static surface unknown
model16,Fundamental Scores,Model,fscore_bfl_value,fscore_bfl_value,Valuation composite indicating how under- or overpriced a stock is versus common valuation measures; higher is better (cheaper) (0–100),MATRIX,USA,TOP3000,1,0.3808,,,2026-07-16T15:20:39,possible_direction=unknown,100 better cheaper common composite fscore_bfl_value fundamental higher how indicating is measures model model16 overpriced possible_direction scores stock under unknown valuation versus
model16,Fundamental Scores,Model,fscore_growth,fscore_growth,Composite measuring the stock’s expected medium-term growth potential,MATRIX,USA,TOP3000,1,0.2987,,,2026-07-16T15:20:39,possible_direction=unknown,composite expected fscore_growth fundamental growth measuring medium model model16 possible_direction potential scores stock term unknown
model16,Fundamental Scores,Model,fscore_momentum,fscore_momentum,Composite momentum metric focused on recent analyst estimate revisions to identify stocks experiencing upward or downward revisions,MATRIX,USA,TOP3000,1,0.2973,,,2026-07-16T15:20:39,possible_direction=analyst,analyst composite downward estimate experiencing focused fscore_momentum fundamental identify metric model model16 momentum possible_direction recent revisions scores stocks upward
model16,Fundamental Scores,Model,fscore_profitability,fscore_profitability,Composite ranking stocks by their ability to generate cash flows and operational profitability,MATRIX,USA,TOP3000,1,0.2981,,,2026-07-16T15:20:39,possible_direction=fundamental,ability by cash composite flows fscore_profitability fundamental generate model model16 operational possible_direction profitability ranking scores stocks their
model16,Fundamental Scores,Model,fscore_quality,fscore_quality,Composite measuring the sustainability and certainty of earnings,MATRIX,USA,TOP3000,1,0.2993,,,2026-07-16T15:20:39,possible_direction=fundamental,certainty composite earnings fscore_quality fundamental measuring model model16 possible_direction scores sustainability
model16,Fundamental Scores,Model,fscore_surface,fscore_surface,"Static overall “style surface” score combining Value, Growth, Profitability, Momentum, and Quality; larger surface implies higher rank",MATRIX,USA,TOP3000,1,0.2957,,,2026-07-16T15:20:39,possible_direction=quality,combining fscore_surface fundamental growth higher implies larger model model16 momentum overall possible_direction profitability quality rank score scores static style surface value
model16,Fundamental Scores,Model,fscore_surface_accel,fscore_surface_accel,"Acceleration (derivative) of the pentagon surface score, indicating whether the overall style surface is rising or falling versus the previous month",MATRIX,USA,TOP3000,1,0.2946,,,2026-07-16T15:20:39,possible_direction=unknown,acceleration derivative falling fscore_surface_accel fundamental indicating is model model16 month overall pentagon possible_direction previous rising score scores style surface unknown versus whether
model16,Fundamental Scores,Model,fscore_total,fscore_total,Final blended score that combines the static pentagon surface score with its acceleration,MATRIX,USA,TOP3000,1,0.2946,,,2026-07-16T15:20:39,possible_direction=unknown,acceleration blended combines final fscore_total fundamental its model model16 pentagon possible_direction score scores static surface that unknown
model16,Fundamental Scores,Model,fscore_value,fscore_value,"Composite assessing whether the stock is under- or overpriced using standard valuation measures (e.g., multiples)",MATRIX,USA,TOP3000,1,0.2981,,,2026-07-16T15:20:39,possible_direction=unknown,assessing composite fscore_value fundamental is measures model model16 multiples overpriced possible_direction scores standard stock under unknown using valuation whether
model16,Fundamental Scores,Model,growth_potential_rank_derivative,growth_potential_rank_derivative,Composite growth score qualifying the stock’s expected medium‑term growth potential,MATRIX,USA,TOP3000,1,1.0,,,2026-07-16T15:20:39,possible_direction=unknown,composite expected fundamental growth growth_potential_rank_derivative medium model model16 possible_direction potential qualifying score scores stock term unknown
model16,Fundamental Scores,Model,multi_factor_acceleration_score_derivative,multi_factor_acceleration_score_derivative,Change in the acceleration of multi-factor score compared to previous period.,MATRIX,USA,TOP3000,1,1.0,,,2026-07-16T15:20:39,possible_direction=unknown,acceleration change compared factor fundamental model model16 multi multi_factor_acceleration_score_derivative period possible_direction previous score scores unknown
model16,Fundamental Scores,Model,multi_factor_static_score_derivative,multi_factor_static_score_derivative,Change in static multi-factor score compared to previous period.,MATRIX,USA,TOP3000,1,1.0,,,2026-07-16T15:20:39,possible_direction=unknown,change compared factor fundamental model model16 multi multi_factor_static_score_derivative period possible_direction previous score scores static unknown
model16,Fundamental Scores,Model,relative_valuation_rank_derivative,relative_valuation_rank_derivative,Assesses whether the stock is under or overpriced based on standard valuation multiples indicator variant,MATRIX,USA,TOP3000,1,1.0,,,2026-07-16T15:20:39,possible_direction=unknown,assesses based fundamental indicator is model model16 multiples overpriced possible_direction relative_valuation_rank_derivative scores standard stock under unknown valuation variant whether
