dataset_id,dataset_name,dataset_category,field_id,field_name,description,field_type,region,universe,delay,coverage,user_permission,permission_level,last_seen,notes,keywords
news76,Textual News Feed Data,News,mws76_classnum,mws76_classnum,Numeric classification label for the specified newswire or story,VECTOR,USA,TOP3000,1,0.9028,,,2026-07-16T15:20:39,possible_direction=sentiment,classification data feed label mws76_classnum news news76 newswire numeric possible_direction sentiment specified story textual
news76,Textual News Feed Data,News,mws76_confidence,mws76_confidence,Per-entity confidence values aligned with Score sentiment uses 0 to 100 MMN uses 0 to 1 probability of market move,VECTOR,USA,TOP3000,1,0.9028,,,2026-07-16T15:20:39,possible_direction=sentiment,100 aligned confidence data entity feed market mmn move mws76_confidence news news76 per possible_direction probability score sentiment textual uses values
news76,Textual News Feed Data,News,mws76_score,mws76_score,Per-entity analytics score array: sentiment uses -1 negative 0 neutral 1 positive; MMN and MMN_1STPASS are 1 for tagged entities,VECTOR,USA,TOP3000,1,0.9028,,,2026-07-16T15:20:39,possible_direction=sentiment,analytics are array data entities entity feed mmn mmn_1stpass mws76_score negative neutral news news76 per positive possible_direction score sentiment tagged textual uses
news76,Textual News Feed Data,News,mws76_timeofarrival,mws76_timeofarrival,UTC timestamp when the story was first created in Bloomberg systems,VECTOR,USA,TOP3000,1,0.9028,,,2026-07-16T15:20:39,possible_direction=sentiment,bloomberg created data feed first mws76_timeofarrival news news76 possible_direction sentiment story systems textual timestamp utc was when
news76,Textual News Feed Data,News,mws76_version,mws76_version,Version number of the underlying analytics model used to generate the record,VECTOR,USA,TOP3000,1,0.9028,,,2026-07-16T15:20:39,possible_direction=sentiment,analytics data feed generate model mws76_version news news76 number possible_direction record sentiment textual underlying used version
news76,Textual News Feed Data,News,news_story_title,news_story_title,Story headline text subject to entitlements,VECTOR,USA,TOP3000,1,0.9028,,,2026-07-16T15:20:39,possible_direction=sentiment,data entitlements feed headline news news76 news_story_title possible_direction sentiment story subject text textual
