dataset_id,dataset_name,dataset_category,field_id,field_name,description,field_type,region,universe,delay,coverage,user_permission,permission_level,last_seen,notes,keywords
model139,Inflation based stock selection model,Model,mdl139_mktcap,mdl139_mktcap,"Market capitalization of the company/security, typically in USD for this module",VECTOR,USA,TOP3000,1,0.8668,,,2026-07-16T15:20:39,possible_direction=unknown,based capitalization company inflation market mdl139_mktcap model model139 module possible_direction security selection stock this typically unknown usd
model139,Inflation based stock selection model,Model,mdl139_score,mdl139_score,"Composite RISE alpha score ranging from 0 to 1, indicating expected outperformance in rising inflation environments",VECTOR,USA,TOP3000,1,0.8668,,,2026-07-16T15:20:39,possible_direction=unknown,alpha based composite environments expected from indicating inflation mdl139_score model model139 outperformance possible_direction ranging rise rising score selection stock unknown
model139,Inflation based stock selection model,Model,mdl139_us_mktcap,mdl139_us_mktcap,"Market capitalization of the security, typically in USD for this module",VECTOR,USA,TOP3000,1,0.8276,,,2026-07-16T15:20:39,possible_direction=unknown,based capitalization inflation market mdl139_us_mktcap model model139 module possible_direction security selection stock this typically unknown usd
model139,Inflation based stock selection model,Model,mdl139_us_score,mdl139_us_score,"The RISE composite stock selection score for the security (range 0–1, higher is better)",VECTOR,USA,TOP3000,1,0.8276,,,2026-07-16T15:20:39,possible_direction=unknown,based better composite higher inflation is mdl139_us_score model model139 possible_direction range rise score security selection stock unknown
